TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
SHE_S(104) SHE_S(107) SHE_S(2) SHE_S(246) SHE_S(85),1.0,0.5,3,1,8,1.0,0.0189851226800038,0.0857904621968266
PML_M(8) PML_S(117) PML_S(12) PML_S(152) PML_S(1570) PML_S(2) PML_S(23) PML_S(3) PML_S(30) PML_S(33) PML_S(330) PML_S(36) PML_S(38) PML_S(40) PML_S(400) PML_S(401) PML_S(403) PML_S(408) PML_S(470) PML_S(477) PML_S(479) PML_S(48) PML_S(480) PML_S(482) PML_S(493) PML_S(5) PML_S(503) PML_S(504) PML_S(505) PML_S(512) PML_S(514) PML_S(517) PML_S(518) PML_S(527) PML_S(529) PML_S(530) PML_S(535) PML_S(547) PML_S(562) PML_S(565) PML_S(578) PML_S(674) PML_S(7) PML_S(8) PML_S(866) PML_S(879) PML_S(882) PML_T(195) PML_T(196) PML_T(204) PML_T(28) PML_T(400) PML_T(401) PML_T(409) PML_T(42) PML_T(819) PML_T(861) PML_T(867),0.6,0.5,4,5,8,1.0,0.052606411822936,0.378892003599682
STOML2_S(26) STOML2_S(27) STOML2_S(29) STOML2_S(300) STOML2_S(330) STOML2_S(332) STOML2_S(345) STOML2_T(281) STOML2_T(282) STOML2_T(316) STOML2_T(321) STOML2_T(327),1.0,0.5,4,1,8,1.0,0.0332915684091107,0.3743141292567141
AKAP6_S(1) AKAP6_S(1335) AKAP6_S(4) AKAP6_S(455) AKAP6_S(5) AKAP6_S(610) AKAP6_S(908),0.6,0.5,3,1,2,1.0,0.0142163361555359,0.0905482929833833
ADAM9_S(3) ADAM9_S(738) ADAM9_S(755) ADAM9_S(758) ADAM9_T(755) ADAM9_T(761) ADAM9_Y(769) ADAM9_Y(778),0.6,0.5,4,1,8,1.0,0.0614658999527974,0.3809666642172893
PRC1_S(14) PRC1_S(265) PRC1_S(267) PRC1_S(4) PRC1_S(466) PRC1_S(470) PRC1_S(472) PRC1_S(513) PRC1_S(521) PRC1_S(524) PRC1_S(532) PRC1_S(554) PRC1_S(557) PRC1_S(563) PRC1_S(571) PRC1_S(587) PRC1_S(589) PRC1_S(592) PRC1_S(601) PRC1_S(615) PRC1_S(620) PRC1_S(643) PRC1_S(70) PRC1_T(470) PRC1_T(481) PRC1_T(530) PRC1_T(536) PRC1_T(554) PRC1_T(605) PRC1_T(616) PRC1_Y(464) PRC1_Y(560),1.0,0.5,4,1,6,1.0,0.0392186890531437,0.3602054041266241
BICC1_S(26) BICC1_S(612) BICC1_S(633) BICC1_S(637) BICC1_S(679) BICC1_S(766) BICC1_S(833) BICC1_S(836),0.6,0.5,1,1,8,0.8,0.0184233717628745,-0.004277501422423
LMOD3_S(2) LMOD3_S(5) LMOD3_S(8) LMOD3_Y(118),0.6,0.5,3,1,6,0.8,0.023097996449773,0.137390793999167
PLIN5_S(140),0.6,0.5,1,1,8,0.8,0.0176985275151392,0.0071450838041133
SPIDR_S(826) SPIDR_S(857) SPIDR_Y(172),0.8,0.5,2,1,8,0.8,0.0131569768497487,0.0500949376707268
SARNP_S(118) SARNP_S(131) SARNP_S(476),0.6,0.5,1,1,4,0.8,0.0041078137342191,-0.0054771072602003
MYL3_T(129) MYL3_T(47) MYL3_T(5) MYL3_T(7) MYL3_Y(130) MYL3_Y(3),1.0,0.5,2,1,8,0.6,0.0089529349542932,0.129508688616096
SIX4_S(249) SIX4_S(308) SIX4_S(44) SIX4_S(5),0.6,0.5,2,1,8,1.0,0.0208077513265178,0.3164222210562976
RASA3_S(5) RASA3_S(58) RASA3_S(777) RASA3_S(806) RASA3_S(809) RASA3_S(827) RASA3_S(833) RASA3_S(90) RASA3_T(829) RASA3_T(831) RASA3_Y(790) RASA3_Y(807),0.8,0.5,4,10,8,1.0,0.0298171974435868,0.5583464422862094
CABLES1_S(109) CABLES1_S(26) CABLES1_S(287) CABLES1_S(301) CABLES1_S(311) CABLES1_S(313) CABLES1_S(378) CABLES1_S(418) CABLES1_S(434) CABLES1_T(415),1.0,0.5,4,1,8,1.0,0.0180355502559133,0.1453024636113276
RPRD2_M(1099) RPRD2_S(1068) RPRD2_S(1092) RPRD2_S(1197) RPRD2_S(1203) RPRD2_S(1241) RPRD2_S(355) RPRD2_S(366) RPRD2_S(484) RPRD2_S(5) RPRD2_S(512) RPRD2_S(581) RPRD2_S(605) RPRD2_S(610) RPRD2_S(667) RPRD2_S(670) RPRD2_S(738) RPRD2_S(816) RPRD2_S(817) RPRD2_S(909) RPRD2_S(925) RPRD2_S(965) RPRD2_T(13) RPRD2_T(355) RPRD2_T(477) RPRD2_T(517) RPRD2_T(603) RPRD2_T(710) RPRD2_T(739) RPRD2_T(750) RPRD2_Y(1090),0.6,0.5,2,1,8,1.0,0.0182765213593103,0.1082586267718899
AATF_S(153) AATF_S(155) AATF_S(197) AATF_S(201) AATF_S(203) AATF_S(210) AATF_S(273) AATF_S(316) AATF_S(320) AATF_S(321) AATF_S(391) AATF_S(433) AATF_S(478) AATF_S(55) AATF_S(61) AATF_S(63) AATF_T(146) AATF_T(201) AATF_T(211) AATF_T(310) AATF_T(67),1.0,0.5,3,1,8,1.0,0.048446908724315,0.4101576808620152
NRF1_S(136),1.0,0.5,4,1,8,0.8,0.0283690807327281,0.2453662405403688
RAF1_C(29) RAF1_C(641) RAF1_C(642) RAF1_S(1034) RAF1_S(12) RAF1_S(233) RAF1_S(243) RAF1_S(244) RAF1_S(257) RAF1_S(259) RAF1_S(265) RAF1_S(285) RAF1_S(289) RAF1_S(29) RAF1_S(294) RAF1_S(296) RAF1_S(3) RAF1_S(301) RAF1_S(316) RAF1_S(321) RAF1_S(43) RAF1_S(582) RAF1_S(612) RAF1_S(621) RAF1_S(624) RAF1_S(642) RAF1_S(672) RAF1_T(2) RAF1_T(239) RAF1_T(260) RAF1_T(310) RAF1_T(324) RAF1_T(49) RAF1_Y(232),1.0,0.5,4,1,8,1.0,0.044609627133163,0.5962084567961854
EIF3B_S(11) EIF3B_S(239) EIF3B_S(3) EIF3B_S(307) EIF3B_S(78) EIF3B_T(68) EIF3B_Y(525),1.0,0.5,2,1,8,0.8,0.0135062415569104,0.0596334214422074
NISCH_S(1022) NISCH_S(1038) NISCH_S(1284) NISCH_S(467) NISCH_S(51),0.8,0.5,2,1,8,1.0,0.0097089003851861,0.4605708079065745
DMXL2_S(1149) DMXL2_S(1400) DMXL2_S(2123) DMXL2_S(2146) DMXL2_S(2399) DMXL2_S(2640) DMXL2_S(326) DMXL2_S(434) DMXL2_S(451) DMXL2_S(588) DMXL2_S(924) DMXL2_S(929) DMXL2_S(930) DMXL2_S(945) DMXL2_T(1398) DMXL2_T(2236) DMXL2_T(2434) DMXL2_T(330),1.0,0.5,4,1,8,1.0,0.0418307397132243,0.4237014323197904
ZCCHC7_S(478) ZCCHC7_S(481) ZCCHC7_S(482) ZCCHC7_T(226) ZCCHC7_T(340),0.6,0.5,2,1,8,0.8,0.0306996917811267,0.1943197971432446
CALR_S(126) CALR_S(189) CALR_S(193) CALR_S(195) CALR_S(214) CALR_S(3) CALR_S(44) CALR_S(52) CALR_S(7) CALR_S(78) CALR_Y(7),0.6,0.5,1,1,8,0.8,0.0103013611079853,-0.003776802334403
GNL1_S(32) GNL1_S(322) GNL1_S(324) GNL1_S(33) GNL1_S(34) GNL1_S(49) GNL1_S(51) GNL1_S(53) GNL1_S(66) GNL1_S(68) GNL1_T(46) GNL1_T(48) GNL1_T(50),0.8,0.5,4,5,8,0.8,0.0490552167644409,0.3849322603521234
ZNF326_S(118) ZNF326_S(131) ZNF326_S(137) ZNF326_S(161) ZNF326_S(162) ZNF326_S(266) ZNF326_S(268) ZNF326_S(269) ZNF326_S(270) ZNF326_S(272) ZNF326_S(301) ZNF326_S(478) ZNF326_S(48) ZNF326_S(56) ZNF326_S(6) ZNF326_T(272),1.0,0.5,4,5,8,1.0,0.0505334796975585,0.3549648953612051
LEO1_S(140) LEO1_S(151) LEO1_S(154) LEO1_S(162) LEO1_S(171) LEO1_S(179) LEO1_S(197) LEO1_S(205) LEO1_S(212) LEO1_S(220) LEO1_S(229) LEO1_S(238) LEO1_S(261) LEO1_S(277) LEO1_S(279) LEO1_S(294) LEO1_S(296) LEO1_S(300) LEO1_S(546) LEO1_S(554) LEO1_S(570) LEO1_S(598) LEO1_S(626) LEO1_S(627) LEO1_S(630) LEO1_S(637) LEO1_S(658) LEO1_S(907) LEO1_T(188) LEO1_T(302) LEO1_T(569) LEO1_T(629),0.8,0.5,4,1,8,1.0,0.0423471213835935,0.6632299760547493
MYO1D_S(493) MYO1D_S(553) MYO1D_S(571) MYO1D_T(686) MYO1D_T(689) MYO1D_Y(435) MYO1D_Y(612),0.6,0.5,1,1,4,0.6,0.019250944979324,-0.0139871039001214
NEBL_S(539) NEBL_S(608) NEBL_S(949) NEBL_S(953),0.6,0.5,1,1,2,0.8,0.0089516008499312,0.0066107936505533
PDCD6IP_S(718) PDCD6IP_S(729) PDCD6IP_S(730) PDCD6IP_S(735) PDCD6IP_T(484) PDCD6IP_T(724) PDCD6IP_T(738) PDCD6IP_T(741) PDCD6IP_T(743) PDCD6IP_T(746) PDCD6IP_Y(319) PDCD6IP_Y(727),0.8,0.5,4,1,8,1.0,0.027032624385399,0.2959526013128679
LMNB1_S(14) LMNB1_S(158) LMNB1_S(200) LMNB1_S(210) LMNB1_S(23) LMNB1_S(232) LMNB1_S(278) LMNB1_S(279) LMNB1_S(284) LMNB1_S(288) LMNB1_S(302) LMNB1_S(304) LMNB1_S(367) LMNB1_S(375) LMNB1_S(391) LMNB1_S(393) LMNB1_S(395) LMNB1_S(401) LMNB1_S(404) LMNB1_S(405) LMNB1_S(406) LMNB1_S(408) LMNB1_S(534) LMNB1_T(14) LMNB1_T(19) LMNB1_T(20) LMNB1_T(25) LMNB1_T(277) LMNB1_T(399) LMNB1_T(5) LMNB1_T(575) LMNB1_Y(138) LMNB1_Y(360) LMNB1_Y(377),1.0,0.5,4,1,8,1.0,0.0546287061895156,0.3990425063311483
ISCU_S(14) ISCU_S(20) ISCU_S(3) ISCU_Y(43),1.0,0.5,4,1,8,1.0,0.0414212582747164,0.2688974488556599
GPATCH4_S(117) GPATCH4_S(124) GPATCH4_S(133) GPATCH4_S(139) GPATCH4_S(144) GPATCH4_S(197) GPATCH4_S(210) GPATCH4_S(272) GPATCH4_S(318) GPATCH4_S(8) GPATCH4_S(89) GPATCH4_T(210) GPATCH4_T(271),1.0,0.5,1,10,8,0.8,0.0176333320243464,0.0640933476634511
REPIN1_S(18) REPIN1_S(21) REPIN1_S(24) REPIN1_S(436) REPIN1_S(84) REPIN1_T(30) REPIN1_T(520),0.6,0.5,1,1,8,0.8,0.0090478552623217,-0.0022089788436728
SMAP2_S(136) SMAP2_S(139) SMAP2_S(214) SMAP2_S(216) SMAP2_S(237) SMAP2_S(240),1.0,0.5,2,5,8,0.8,0.0248933215162036,0.2890090425743273
BUD23_S(240),0.8,0.5,4,1,6,0.8,0.0155016936515148,0.6738026907845664
SMCR8_S(410) SMCR8_S(414) SMCR8_S(424) SMCR8_S(487) SMCR8_S(513) SMCR8_S(516) SMCR8_S(614) SMCR8_S(790),1.0,0.5,4,10,8,0.8,0.0267704960263936,0.2295895863428457
GRAMD1A_S(260) GRAMD1A_S(263) GRAMD1A_S(267) GRAMD1A_S(281) GRAMD1A_S(354) GRAMD1A_S(560) GRAMD1A_S(586) GRAMD1A_S(72) GRAMD1A_T(12) GRAMD1A_T(270) GRAMD1A_T(277),1.0,0.5,4,1,6,1.0,0.0335426140658462,0.3206308983404412
PSEN2_S(17) PSEN2_S(22) PSEN2_S(55) PSEN2_S(58) PSEN2_S(8) PSEN2_S(82) PSEN2_T(17),0.6,0.5,1,1,2,1.0,0.0106589651403075,-0.0053857435055839
MOCS3_S(331) MOCS3_S(47),0.8,0.5,4,1,8,1.0,0.0472294185100779,0.1584230295316784
SSBP4_S(341) SSBP4_S(342),1.0,0.5,3,5,8,1.0,0.0160911450806999,0.4248200792202247
HYLS1_S(179) HYLS1_S(290) HYLS1_S(297) HYLS1_Y(182),0.6,0.5,4,1,4,1.0,0.0253433435350771,0.1859321894866762
KLC4_S(163) KLC4_S(174) KLC4_S(3) KLC4_S(4) KLC4_S(442) KLC4_S(457) KLC4_S(460) KLC4_S(478) KLC4_S(488) KLC4_S(489) KLC4_S(5) KLC4_S(513) KLC4_S(519) KLC4_S(554) KLC4_S(563) KLC4_S(564) KLC4_S(565) KLC4_S(566) KLC4_S(584) KLC4_S(587) KLC4_S(590) KLC4_S(608) KLC4_S(609) KLC4_S(611) KLC4_S(613) KLC4_T(162) KLC4_T(444) KLC4_T(518) KLC4_T(535) KLC4_T(606) KLC4_T(612) KLC4_Y(446) KLC4_Y(593),1.0,0.5,4,1,8,1.0,0.0355319883761973,0.6124894258211249
PATJ_S(1111) PATJ_S(1212) PATJ_S(1365) PATJ_S(1372) PATJ_S(1658) PATJ_S(1661) PATJ_S(459) PATJ_S(522) PATJ_S(645) PATJ_S(806) PATJ_S(932) PATJ_T(1177) PATJ_T(1209) PATJ_T(1480) PATJ_T(1508) PATJ_T(335) PATJ_T(454) PATJ_T(458) PATJ_T(858) PATJ_Y(1017) PATJ_Y(783) PATJ_Y(820),0.8,0.5,4,1,8,1.0,0.0460031928579145,0.3366021088721078
VCL_S(1002) VCL_S(1009) VCL_S(1045) VCL_S(11) VCL_S(1113) VCL_S(260) VCL_S(268) VCL_S(272) VCL_S(275) VCL_S(285) VCL_S(288) VCL_S(290) VCL_S(3) VCL_S(341) VCL_S(345) VCL_S(346) VCL_S(350) VCL_S(357) VCL_S(383) VCL_S(434) VCL_S(439) VCL_S(443) VCL_S(5) VCL_S(52) VCL_S(566) VCL_S(574) VCL_S(579) VCL_S(6) VCL_S(600) VCL_S(637) VCL_S(7) VCL_S(720) VCL_S(721) VCL_S(726) VCL_S(755) VCL_S(795) VCL_S(809) VCL_S(816) VCL_S(820) VCL_S(9) VCL_S(97) VCL_T(364) VCL_T(378) VCL_T(442) VCL_T(475) VCL_T(604) VCL_T(614) VCL_T(672) VCL_T(754) VCL_T(855) VCL_Y(692) VCL_Y(822),1.0,0.5,4,1,8,1.0,0.0403753490076182,0.614789348663368
PFKP_S(134) PFKP_S(3) PFKP_S(385) PFKP_S(386) PFKP_S(775) PFKP_S(783) PFKP_T(3) PFKP_T(393),1.0,0.5,4,1,8,1.0,0.0419266314676816,0.6234807952774569
NPHP4_S(142) NPHP4_S(145) NPHP4_S(478) NPHP4_S(480) NPHP4_S(481) NPHP4_S(496) NPHP4_S(510) NPHP4_S(518) NPHP4_T(158) NPHP4_Y(1352),0.8,0.5,1,1,8,1.0,0.0200974503568408,0.1523701311918326
PRPF8_S(1358) PRPF8_S(2079) PRPF8_S(569) PRPF8_S(859) PRPF8_T(1404) PRPF8_T(2042) PRPF8_T(2066) PRPF8_T(618),0.6,0.5,1,1,6,0.8,0.0275511266437162,-0.0077026893018967
BLTP3B_S(1081) BLTP3B_S(1241) BLTP3B_S(4) BLTP3B_S(774) BLTP3B_S(891) BLTP3B_S(953) BLTP3B_S(976) BLTP3B_T(441) BLTP3B_T(677),0.6,0.5,3,1,8,1.0,0.0497590056092322,0.2110792025717579
VAMP3_S(1) VAMP3_S(2) VAMP3_T(9),0.8,0.5,2,1,8,0.8,0.0057936095274617,0.2744409107286684
AGGF1_S(11) AGGF1_S(17) AGGF1_S(3) AGGF1_S(344) AGGF1_S(7) AGGF1_T(16) AGGF1_T(341) AGGF1_T(647),1.0,0.5,4,1,8,0.8,0.041465702180218,0.4107057796620229
TMOD3_S(155) TMOD3_S(71) TMOD3_T(27) TMOD3_Y(86),0.8,0.5,4,1,4,1.0,0.0158093805062988,0.2817528169726653
CLSPN_S(1092) CLSPN_S(110) CLSPN_S(1147) CLSPN_S(1156) CLSPN_S(1204) CLSPN_S(1225) CLSPN_S(1246) CLSPN_S(1252) CLSPN_S(1281) CLSPN_S(1289) CLSPN_S(1310) CLSPN_S(1314) CLSPN_S(1316) CLSPN_S(205) CLSPN_S(225) CLSPN_S(232) CLSPN_S(253) CLSPN_S(260) CLSPN_S(516) CLSPN_S(578) CLSPN_S(65) CLSPN_S(67) CLSPN_S(703) CLSPN_S(718) CLSPN_S(723) CLSPN_S(731) CLSPN_S(744) CLSPN_S(746) CLSPN_S(75) CLSPN_S(750) CLSPN_S(756) CLSPN_S(757) CLSPN_S(762) CLSPN_S(764) CLSPN_S(775) CLSPN_S(78) CLSPN_S(782) CLSPN_S(798) CLSPN_S(807) CLSPN_S(808) CLSPN_S(810) CLSPN_S(823) CLSPN_S(826) CLSPN_S(83) CLSPN_S(833) CLSPN_S(839) CLSPN_S(846) CLSPN_S(945) CLSPN_S(950) CLSPN_S(954) CLSPN_S(955) CLSPN_T(1161) CLSPN_T(1281) CLSPN_T(1287) CLSPN_T(1313) CLSPN_T(195) CLSPN_T(575) CLSPN_T(69) CLSPN_T(955) CLSPN_Y(843),0.8,0.5,4,1,8,1.0,0.0347529585028942,0.5233158673696227
NOL7_S(121) NOL7_S(133) NOL7_T(7),1.0,0.5,4,1,8,0.8,0.0336199496333148,0.0294192945281074
CDCA5_C(209) CDCA5_S(105) CDCA5_S(107) CDCA5_S(124) CDCA5_S(126) CDCA5_S(145) CDCA5_S(15) CDCA5_S(154) CDCA5_S(156) CDCA5_S(158) CDCA5_S(164) CDCA5_S(172) CDCA5_S(181) CDCA5_S(209) CDCA5_S(21) CDCA5_S(33) CDCA5_S(35) CDCA5_S(75) CDCA5_S(79) CDCA5_S(83) CDCA5_T(105) CDCA5_T(111) CDCA5_T(113) CDCA5_T(115) CDCA5_T(159) CDCA5_T(48),0.8,0.5,4,5,8,1.0,0.0447272587765705,0.3626228000801825
TNIK_S(1021) TNIK_S(11) TNIK_S(1194) TNIK_S(3) TNIK_S(4) TNIK_S(497) TNIK_S(5) TNIK_S(502) TNIK_S(519) TNIK_S(526) TNIK_S(531) TNIK_S(541) TNIK_S(547) TNIK_S(548) TNIK_S(556) TNIK_S(570) TNIK_S(581) TNIK_S(596) TNIK_S(608) TNIK_S(610) TNIK_S(611) TNIK_S(640) TNIK_S(649) TNIK_S(651) TNIK_S(659) TNIK_S(675) TNIK_S(678) TNIK_S(680) TNIK_S(685) TNIK_S(688) TNIK_S(691) TNIK_S(693) TNIK_S(698) TNIK_S(701) TNIK_S(707) TNIK_S(720) TNIK_S(740) TNIK_S(764) TNIK_S(765) TNIK_S(766) TNIK_S(769) TNIK_S(9) TNIK_S(959) TNIK_S(967) TNIK_T(1028) TNIK_T(552) TNIK_T(581) TNIK_T(584) TNIK_T(606) TNIK_T(616) TNIK_T(805) TNIK_T(819) TNIK_T(961),0.8,0.5,4,5,8,1.0,0.0442061480471993,0.5634301007417021
ATG9A_S(3) ATG9A_S(653) ATG9A_S(675) ATG9A_S(735) ATG9A_S(738) ATG9A_S(741) ATG9A_S(761) ATG9A_S(8) ATG9A_T(671),1.0,0.5,3,10,8,1.0,0.0191317116616375,0.080431561727098
PBDC1_S(181) PBDC1_S(197),0.6,0.5,4,1,6,1.0,0.0550436703862661,0.328434406893908
RFX7_S(1028) RFX7_S(1069) RFX7_S(1071) RFX7_S(1081) RFX7_S(1083) RFX7_S(1178) RFX7_S(1232) RFX7_S(159) RFX7_S(202) RFX7_S(225) RFX7_S(282) RFX7_S(295) RFX7_S(299) RFX7_S(319) RFX7_S(321) RFX7_S(322) RFX7_S(349) RFX7_S(357) RFX7_S(358) RFX7_S(424) RFX7_S(431) RFX7_S(564) RFX7_S(655) RFX7_S(676) RFX7_T(467) RFX7_T(891) RFX7_T(983) RFX7_T(988),0.8,0.5,4,5,8,1.0,0.0377808674053731,0.4731012501980691
DHX16_S(100) DHX16_S(103) DHX16_S(106) DHX16_S(107) DHX16_S(117) DHX16_S(141) DHX16_S(160) DHX16_S(348) DHX16_S(43) DHX16_S(46) DHX16_S(47) DHX16_S(56) DHX16_T(155) DHX16_T(712),0.8,0.5,4,1,8,1.0,0.0521037303857283,0.4263217841088194
PPA2_S(150) PPA2_S(313) PPA2_S(322),1.0,0.5,1,1,6,0.8,0.0122456920645804,0.2260544353550793
ARID5A_S(256) ARID5A_S(297) ARID5A_S(300) ARID5A_S(463) ARID5A_T(313),0.6,0.5,1,1,8,0.6,0.0089648809863372,-0.0037879544626107
EXD2_S(282) EXD2_S(352) EXD2_S(407) EXD2_S(50),0.8,0.5,4,5,8,1.0,0.0123998512352389,0.3724399683674903
COL16A1_S(1490) COL16A1_S(260),1.0,0.5,3,1,6,0.6,0.0103228657158415,0.216178193466116
NAV2_S(1115) NAV2_S(1158) NAV2_S(1232) NAV2_S(1245) NAV2_S(1280) NAV2_S(1302) NAV2_S(1478) NAV2_S(1582) NAV2_S(1881) NAV2_S(311) NAV2_S(394) NAV2_S(445) NAV2_S(458) NAV2_S(862) NAV2_S(921) NAV2_S(972) NAV2_T(1519) NAV2_T(1758),0.6,0.5,3,1,4,1.0,0.0117302191248342,0.223376259167301
PGRMC2_S(104) PGRMC2_S(114) PGRMC2_S(12) PGRMC2_S(128) PGRMC2_S(208) PGRMC2_S(78) PGRMC2_S(90) PGRMC2_T(12) PGRMC2_T(175) PGRMC2_T(199) PGRMC2_T(202) PGRMC2_T(211) PGRMC2_T(216) PGRMC2_T(235) PGRMC2_T(93) PGRMC2_Y(210),1.0,0.5,4,1,8,1.0,0.0456374115752333,0.6002836696803335
VPS4B_S(102) VPS4B_S(108) VPS4B_S(385) VPS4B_S(93) VPS4B_S(98),1.0,0.5,4,1,8,1.0,0.0505607476643244,0.4769232364329142
PTTG1IP_Y(142) PTTG1IP_Y(165) PTTG1IP_Y(174),0.8,0.5,4,1,8,0.8,0.0324685072959977,0.0491582932596128
MAP2K1_S(298) MAP2K1_S(299) MAP2K1_S(72) MAP2K1_T(260) MAP2K1_T(286) MAP2K1_T(292) MAP2K1_T(386),1.0,0.5,2,1,8,0.8,0.0209267298742731,0.2221060445861592
VSIR_S(216) VSIR_S(235) VSIR_S(240) VSIR_S(248) VSIR_S(264) VSIR_S(280) VSIR_S(287) VSIR_S(305) VSIR_S(41),0.6,0.5,4,1,6,1.0,0.0317508206713567,0.4899975480764428
AMPH_S(262) AMPH_S(276) AMPH_S(285) AMPH_T(260) AMPH_T(310),1.0,0.5,3,1,8,0.6,0.0110383443846994,0.1728902843167436
FRMD4B_S(574) FRMD4B_S(601) FRMD4B_S(628) FRMD4B_S(688) FRMD4B_S(694),0.8,0.5,2,5,8,1.0,0.0126852354535825,0.2528126013588766
RFX1_S(117) RFX1_S(120) RFX1_S(159) RFX1_S(171) RFX1_S(204) RFX1_S(209) RFX1_S(978) RFX1_T(164),1.0,0.5,4,10,8,1.0,0.050975864633926,0.3132940711899304
TRIP11_S(11) TRIP11_S(1607) TRIP11_S(412) TRIP11_S(464) TRIP11_T(1833),0.8,0.5,3,1,8,1.0,0.0174777365850454,0.202453813600372
LRBA_S(10) LRBA_S(1015) LRBA_S(1100) LRBA_S(1118) LRBA_S(1133) LRBA_S(1135) LRBA_S(1139) LRBA_S(1231) LRBA_S(1247) LRBA_S(1261) LRBA_S(1299) LRBA_S(1477) LRBA_S(1488) LRBA_S(1498) LRBA_S(1669) LRBA_S(1767) LRBA_S(1787) LRBA_S(2053) LRBA_S(2054) LRBA_S(2064) LRBA_S(2201) LRBA_S(2496) LRBA_S(2809) LRBA_S(3) LRBA_S(7) LRBA_S(968) LRBA_S(979) LRBA_T(1120) LRBA_T(14) LRBA_T(1667) LRBA_T(1962) LRBA_T(2051),0.8,0.5,4,1,8,1.0,0.0336134916495466,0.4266787692548409
MAP4K1_S(171) MAP4K1_S(302) MAP4K1_S(326) MAP4K1_S(374) MAP4K1_S(376) MAP4K1_S(377) MAP4K1_S(405) MAP4K1_S(407) MAP4K1_S(413) MAP4K1_S(421) MAP4K1_S(430) MAP4K1_S(457) MAP4K1_S(737) MAP4K1_T(303) MAP4K1_T(308),0.6,0.5,2,1,4,1.0,0.0123667932649133,0.0717149579159102
TPMT_S(14) TPMT_S(7) TPMT_T(16),0.8,0.5,4,1,8,0.8,0.0666559678202597,0.2040462027681557
PPP1CB_S(14) PPP1CB_S(311) PPP1CB_T(303) PPP1CB_T(316) PPP1CB_T(356) PPP1CB_T(360) PPP1CB_Y(304),1.0,0.5,4,1,8,1.0,0.0606299058461387,0.1675826978775669
KRT18_M(404) KRT18_M(60) KRT18_M(65) KRT18_S(10) KRT18_S(101) KRT18_S(124) KRT18_S(127) KRT18_S(14) KRT18_S(15) KRT18_S(177) KRT18_S(18) KRT18_S(2) KRT18_S(23) KRT18_S(27) KRT18_S(30) KRT18_S(31) KRT18_S(312) KRT18_S(317) KRT18_S(398) KRT18_S(399) KRT18_S(401) KRT18_S(417) KRT18_S(42) KRT18_S(420) KRT18_S(47) KRT18_S(51) KRT18_S(53) KRT18_S(60) KRT18_S(7) KRT18_S(74) KRT18_S(86) KRT18_S(90) KRT18_S(93) KRT18_S(97) KRT18_S(99) KRT18_T(11) KRT18_T(144) KRT18_T(417) KRT18_T(422) KRT18_T(425) KRT18_Y(24) KRT18_Y(36) KRT18_Y(94),0.8,0.5,4,5,8,1.0,0.0577990661419548,0.426162242899507
MYH7_S(1102) MYH7_S(1261) MYH7_S(1269) MYH7_S(1275) MYH7_S(1288) MYH7_S(1510) MYH7_S(1518) MYH7_S(1519) MYH7_S(210) MYH7_S(560) MYH7_S(738) MYH7_S(948) MYH7_T(1274) MYH7_T(1282) MYH7_T(1513) MYH7_T(1739) MYH7_T(28) MYH7_T(960) MYH7_Y(1308) MYH7_Y(422),1.0,0.5,4,5,4,1.0,0.0599344648599511,0.3312740538636879
CKM_S(1) CKM_S(12) CKM_S(129) CKM_S(13) CKM_S(158) CKM_S(164) CKM_S(19) CKM_S(285) CKM_S(3) CKM_S(337) CKM_S(344) CKM_S(345) CKM_S(5) CKM_S(8) CKM_T(1) CKM_T(10) CKM_T(108) CKM_T(14) CKM_T(180) CKM_T(289) CKM_T(3) CKM_T(322) CKM_T(327) CKM_T(35) CKM_T(6) CKM_T(7) CKM_T(8) CKM_Y(100) CKM_Y(14) CKM_Y(140) CKM_Y(174) CKM_Y(2) CKM_Y(3) CKM_Y(39) CKM_Y(4) CKM_Y(9),0.8,0.5,4,10,4,1.0,0.0391403679827,0.2331741121174625
TRIM32_S(328) TRIM32_S(339),0.8,0.5,3,1,8,1.0,0.0170880195735095,0.2659302328227787
CTR9_S(1015) CTR9_S(1016) CTR9_S(1017) CTR9_S(1039) CTR9_S(1121) CTR9_S(576) CTR9_S(941) CTR9_S(943) CTR9_S(970) CTR9_T(925) CTR9_T(965) CTR9_T(975),0.6,0.5,4,1,8,0.8,0.0639347326101703,0.3685488087432242
DYRK2_S(25) DYRK2_S(48),1.0,0.5,3,1,8,0.6,0.0252520852248017,0.2087054134002519
FANCE_S(154) FANCE_S(180) FANCE_S(194) FANCE_S(204) FANCE_S(249),0.6,0.5,4,1,8,1.0,0.0487310043987927,0.361984465996385
HNRNPH1_C(23) HNRNPH1_S(21) HNRNPH1_S(23) HNRNPH1_S(27) HNRNPH1_S(310) HNRNPH1_S(368) HNRNPH1_S(63) HNRNPH1_T(100),1.0,0.5,4,5,8,1.0,0.0413828009709057,0.2350326457523484
MINDY2_S(558) MINDY2_S(587) MINDY2_S(62) MINDY2_S(68) MINDY2_S(72) MINDY2_S(94),1.0,0.5,3,1,8,1.0,0.0172768098165624,0.1224684303240265
