TargetFeature,colsample_bytree,gamma,max_depth,min_child_weight,n_estimators,subsample,mean_mse,mean_r2
CLNS1A_S(102) CLNS1A_S(157) CLNS1A_S(195) CLNS1A_T(110),1.0,0.5,4,1,8,1.0,0.0626883713335885,0.5778594421897757
SF3B2_M(780) SF3B2_S(285) SF3B2_S(289) SF3B2_S(292) SF3B2_S(301) SF3B2_S(302) SF3B2_S(303) SF3B2_S(307) SF3B2_S(309) SF3B2_S(317) SF3B2_S(319) SF3B2_S(322) SF3B2_S(340) SF3B2_S(343) SF3B2_S(344) SF3B2_S(346) SF3B2_S(347) SF3B2_S(357) SF3B2_S(362) SF3B2_S(431) SF3B2_S(435) SF3B2_S(436) SF3B2_S(655) SF3B2_S(778) SF3B2_S(861) SF3B2_S(887) SF3B2_T(217) SF3B2_T(287) SF3B2_T(311) SF3B2_T(315) SF3B2_T(763) SF3B2_T(780),0.8,0.5,4,1,8,1.0,0.0379636419813158,0.7394967194377804
MPRIP_M(326) MPRIP_S(11) MPRIP_S(14) MPRIP_S(211) MPRIP_S(262) MPRIP_S(3) MPRIP_S(301) MPRIP_S(326) MPRIP_S(345) MPRIP_S(493) MPRIP_S(625) MPRIP_S(877) MPRIP_S(890) MPRIP_S(891) MPRIP_S(980) MPRIP_S(989) MPRIP_S(991) MPRIP_T(889) MPRIP_T(989) MPRIP_Y(267),0.8,0.5,4,1,8,1.0,0.0233964930205946,0.4085704240003432
ACAP2_C(14) ACAP2_S(278) ACAP2_S(3) ACAP2_S(378) ACAP2_S(379) ACAP2_S(381) ACAP2_S(384) ACAP2_S(387) ACAP2_S(453) ACAP2_S(519) ACAP2_S(521) ACAP2_S(528) ACAP2_S(540) ACAP2_S(581) ACAP2_S(775) ACAP2_T(382) ACAP2_Y(479),1.0,0.5,4,1,8,0.8,0.040329125111463,0.6490258786317736
TOR1AIP2_S(120) TOR1AIP2_S(13) TOR1AIP2_S(70),1.0,0.5,4,1,8,1.0,0.0371003038856925,0.3294072944929451
XIAP_S(40) XIAP_S(406) XIAP_S(5) XIAP_T(180) XIAP_T(359) XIAP_Y(404),0.8,0.5,4,1,4,1.0,0.0228148102713755,0.2978251043473556
CIZ1_S(163) CIZ1_S(249) CIZ1_S(272) CIZ1_S(343) CIZ1_S(350) CIZ1_S(737) CIZ1_S(760) CIZ1_S(835) CIZ1_S(838) CIZ1_S(845) CIZ1_S(864) CIZ1_S(97) CIZ1_T(166) CIZ1_T(225) CIZ1_T(242) CIZ1_T(243) CIZ1_T(244) CIZ1_T(252) CIZ1_T(583) CIZ1_T(585),0.8,0.5,4,1,8,1.0,0.0273696443288696,0.714491965334995
GTF3C1_S(1060) GTF3C1_S(1062) GTF3C1_S(1068) GTF3C1_S(1073) GTF3C1_S(1089) GTF3C1_S(1173) GTF3C1_S(1253) GTF3C1_S(1611) GTF3C1_S(1632) GTF3C1_S(1649) GTF3C1_S(1653) GTF3C1_S(1835) GTF3C1_S(1845) GTF3C1_S(1854) GTF3C1_S(1856) GTF3C1_S(1862) GTF3C1_S(1863) GTF3C1_S(1865) GTF3C1_S(1868) GTF3C1_S(391) GTF3C1_S(513) GTF3C1_S(667) GTF3C1_S(688) GTF3C1_S(739) GTF3C1_S(746) GTF3C1_S(748) GTF3C1_S(751) GTF3C1_S(754) GTF3C1_S(756) GTF3C1_S(760) GTF3C1_S(844) GTF3C1_S(845) GTF3C1_T(1878) GTF3C1_T(1881),0.6,0.5,4,1,8,1.0,0.0326327997157535,0.7273303480649105
ZNF740_S(152) ZNF740_S(44) ZNF740_S(65),0.6,0.5,4,5,8,1.0,0.0478520783095193,0.5074540599259976
ACBD5_S(152) ACBD5_S(156) ACBD5_S(187) ACBD5_S(196) ACBD5_S(200) ACBD5_S(374) ACBD5_S(395) ACBD5_S(407) ACBD5_S(409) ACBD5_S(418) ACBD5_T(172) ACBD5_T(181) ACBD5_T(400),1.0,0.5,4,1,8,1.0,0.0240273031882899,0.0633710812668284
CDK1_S(233) CDK1_S(39) CDK1_T(141) CDK1_T(158) CDK1_T(161) CDK1_T(166) CDK1_T(222) CDK1_T(240) CDK1_Y(166) CDK1_Y(19),0.6,0.5,4,1,6,1.0,0.0366174459551567,0.4773410004014927
TMEM115_S(306) TMEM115_S(314) TMEM115_S(320) TMEM115_S(324) TMEM115_T(329),1.0,0.5,4,1,8,1.0,0.0424051919330909,0.4279060826088948
BCL2L12_C(273) BCL2L12_S(156) BCL2L12_S(158) BCL2L12_S(194) BCL2L12_S(241) BCL2L12_S(242) BCL2L12_S(29) BCL2L12_S(37) BCL2L12_T(33),0.6,0.5,4,1,8,1.0,0.0392043957749125,0.7087450478430585
BRCA2_S(1020) BRCA2_S(1818) BRCA2_S(1869) BRCA2_S(1946) BRCA2_S(2041) BRCA2_S(2072) BRCA2_S(2095) BRCA2_S(2152) BRCA2_S(253) BRCA2_S(3319) BRCA2_S(445) BRCA2_S(489) BRCA2_S(492) BRCA2_S(70) BRCA2_S(805) BRCA2_S(884) BRCA2_S(93) BRCA2_T(1104) BRCA2_T(1526) BRCA2_T(2035) BRCA2_T(3310) BRCA2_T(398) BRCA2_T(77) BRCA2_Y(57) BRCA2_Y(91),1.0,0.5,4,1,6,1.0,0.032789295429512,0.3291185464452472
L1CAM_S(1163) L1CAM_S(1184) L1CAM_S(1191) L1CAM_S(1194) L1CAM_S(1239) L1CAM_S(1240) L1CAM_S(1243) L1CAM_S(1244) L1CAM_S(1248) L1CAM_T(1159) L1CAM_T(1243),0.8,0.5,4,1,8,1.0,0.0184704420758246,0.2113772378127827
ARHGDIA_S(148) ARHGDIA_S(174) ARHGDIA_S(176) ARHGDIA_S(24) ARHGDIA_S(34) ARHGDIA_S(47) ARHGDIA_T(160) ARHGDIA_Y(133) ARHGDIA_Y(156) ARHGDIA_Y(6) ARHGDIA_Y(81),1.0,0.5,4,1,8,1.0,0.0308188060723215,0.7208818588900721
DUSP9_S(16) DUSP9_S(356) DUSP9_S(58),0.8,0.5,3,1,6,1.0,0.0186675371107717,0.3509763496674826
EML3_S(148) EML3_S(149) EML3_S(153) EML3_S(156) EML3_S(161) EML3_S(887) EML3_T(882),0.6,0.5,1,1,4,0.8,0.0107333542658164,-0.0094071044322508
POGZ_S(1265) POGZ_S(1269) POGZ_S(1272) POGZ_S(1321) POGZ_S(1327) POGZ_S(1338) POGZ_S(1355) POGZ_S(16) POGZ_S(238) POGZ_S(274) POGZ_S(28) POGZ_S(314) POGZ_S(333) POGZ_S(350) POGZ_S(410) POGZ_S(419) POGZ_S(428) POGZ_S(6) POGZ_S(746) POGZ_T(1273),1.0,0.5,4,10,8,1.0,0.0183644718757719,0.7670874453789456
MLH1_S(205) MLH1_S(236) MLH1_S(406) MLH1_S(446) MLH1_S(477),0.8,0.5,3,10,8,1.0,0.0202795762090047,0.6839489183146961
VIM_M(20) VIM_M(22) VIM_M(25) VIM_S(13) VIM_S(205) VIM_S(226) VIM_S(339) VIM_S(424) VIM_S(458) VIM_S(50) VIM_S(6) VIM_S(65) VIM_S(66) VIM_S(7) VIM_T(202) VIM_T(32) VIM_T(327) VIM_T(33) VIM_T(361) VIM_T(37) VIM_T(4) VIM_T(446) VIM_Y(11) VIM_Y(117) VIM_Y(150) VIM_Y(276) VIM_Y(30) VIM_Y(38) VIM_Y(53),0.6,0.5,4,1,8,1.0,0.035874461956404,0.4844292314496779
CEP95_S(155) CEP95_S(217) CEP95_S(226) CEP95_S(229) CEP95_S(353) CEP95_S(354) CEP95_S(357) CEP95_S(384) CEP95_S(386) CEP95_S(388) CEP95_S(419) CEP95_S(422) CEP95_S(449) CEP95_S(451) CEP95_S(453) CEP95_S(544) CEP95_S(561) CEP95_S(564) CEP95_S(579) CEP95_S(77) CEP95_S(820) CEP95_T(526),1.0,0.5,4,1,8,1.0,0.0222840054131792,0.498335756604139
LUZP1_S(3) LUZP1_S(394) LUZP1_S(562) LUZP1_S(569) LUZP1_S(571) LUZP1_S(575) LUZP1_S(608) LUZP1_S(638) LUZP1_S(659) LUZP1_S(667) LUZP1_S(739) LUZP1_S(803) LUZP1_S(804) LUZP1_S(805) LUZP1_S(878) LUZP1_S(932) LUZP1_S(956) LUZP1_S(957) LUZP1_S(995) LUZP1_T(958) LUZP1_T(993),0.8,0.5,4,1,8,1.0,0.0332900036262652,0.7969692909271165
BRPF3_S(16) BRPF3_S(17) BRPF3_S(19) BRPF3_S(928) BRPF3_S(932) BRPF3_S(943) BRPF3_S(959) BRPF3_S(962) BRPF3_S(965),1.0,0.5,4,5,4,1.0,0.0301271829700489,0.206615876428591
AMPD2_S(1) AMPD2_S(208) AMPD2_S(76) AMPD2_S(875) AMPD2_T(289),1.0,0.5,3,1,8,0.8,0.0184968844101413,0.3097321127980754
TRPS1_S(1009) TRPS1_S(103) TRPS1_S(1041) TRPS1_S(1054) TRPS1_S(1059) TRPS1_S(1062) TRPS1_S(1066) TRPS1_S(1076) TRPS1_S(1079) TRPS1_S(1081) TRPS1_S(1085) TRPS1_S(1094) TRPS1_S(1098) TRPS1_S(127) TRPS1_S(159) TRPS1_S(178) TRPS1_S(216) TRPS1_S(229) TRPS1_S(391) TRPS1_S(825) TRPS1_S(83) TRPS1_S(830) TRPS1_S(892) TRPS1_S(90) TRPS1_S(978) TRPS1_S(991) TRPS1_T(745) TRPS1_T(751) TRPS1_T(764) TRPS1_T(828) TRPS1_T(929) TRPS1_Y(1080) TRPS1_Y(1093),0.6,0.5,4,5,8,1.0,0.0369670314643103,0.560030737924553
FAM83G_S(124) FAM83G_S(631) FAM83G_S(634) FAM83G_S(642) FAM83G_S(688) FAM83G_T(666),0.6,0.5,1,1,8,1.0,0.0145614848124598,0.1516609484685544
ARFGAP2_S(146) ARFGAP2_S(238) ARFGAP2_S(3) ARFGAP2_S(418) ARFGAP2_S(432) ARFGAP2_Y(278) ARFGAP2_Y(445),0.8,0.5,4,1,8,1.0,0.0493275620949604,0.4696001712169595
CXXC1_S(124) CXXC1_S(136) CXXC1_S(138) CXXC1_S(143) CXXC1_S(18) CXXC1_S(19) CXXC1_S(224) CXXC1_S(264) CXXC1_S(31) CXXC1_S(6) CXXC1_T(150) CXXC1_T(227),1.0,0.5,4,1,6,1.0,0.0263123457218807,0.526024206008237
DISP2_S(107) DISP2_S(1151) DISP2_S(1252),0.6,0.5,2,5,4,1.0,0.0208533280888611,0.1789318820520278
ABCC4_S(404) ABCC4_S(655) ABCC4_S(661) ABCC4_S(664) ABCC4_S(665) ABCC4_S(668) ABCC4_S(687) ABCC4_T(571) ABCC4_T(633) ABCC4_T(648) ABCC4_T(659),1.0,0.5,4,1,6,1.0,0.0223102712560806,0.5533826791796832
SETD2_C(532) SETD2_S(1068) SETD2_S(1084) SETD2_S(1086) SETD2_S(1095) SETD2_S(1098) SETD2_S(1144) SETD2_S(117) SETD2_S(1178) SETD2_S(1186) SETD2_S(1206) SETD2_S(1207) SETD2_S(1216) SETD2_S(1228) SETD2_S(1236) SETD2_S(1263) SETD2_S(130) SETD2_S(131) SETD2_S(1413) SETD2_S(1415) SETD2_S(1417) SETD2_S(1838) SETD2_S(1844) SETD2_S(1845) SETD2_S(1885) SETD2_S(1888) SETD2_S(1891) SETD2_S(1952) SETD2_S(1980) SETD2_S(1988) SETD2_S(1992) SETD2_S(1995) SETD2_S(2) SETD2_S(2060) SETD2_S(2079) SETD2_S(2080) SETD2_S(2082) SETD2_S(2085) SETD2_S(2104) SETD2_S(3) SETD2_S(301) SETD2_S(321) SETD2_S(323) SETD2_S(336) SETD2_S(340) SETD2_S(342) SETD2_S(344) SETD2_S(438) SETD2_S(458) SETD2_S(459) SETD2_S(461) SETD2_S(532) SETD2_S(572) SETD2_S(611) SETD2_S(614) SETD2_S(620) SETD2_S(624) SETD2_S(648) SETD2_S(676) SETD2_S(708) SETD2_S(740) SETD2_S(742) SETD2_S(744) SETD2_S(754) SETD2_S(800) SETD2_S(905) SETD2_S(918) SETD2_S(939) SETD2_T(1083) SETD2_T(1086) SETD2_T(1850) SETD2_T(1853) SETD2_T(1857) SETD2_T(1870) SETD2_T(1872) SETD2_T(2051) SETD2_T(2056) SETD2_T(2101) SETD2_T(592) SETD2_T(626) SETD2_T(742) SETD2_T(749) SETD2_Y(1843),1.0,0.5,4,10,8,1.0,0.0296309980654669,0.7709825097591837
ZNF462_S(1090) ZNF462_S(1166) ZNF462_S(1451) ZNF462_S(1559) ZNF462_S(1611) ZNF462_S(1747) ZNF462_S(1753) ZNF462_S(1776) ZNF462_S(2069) ZNF462_S(2169) ZNF462_S(2170) ZNF462_S(2172) ZNF462_S(2496) ZNF462_S(350) ZNF462_S(585) ZNF462_S(624) ZNF462_S(688) ZNF462_S(701) ZNF462_T(992),1.0,0.5,4,1,8,1.0,0.0277832074467286,0.5710453270849369
FNDC3B_S(205) FNDC3B_S(208) FNDC3B_S(254) FNDC3B_S(393),0.6,0.5,4,1,8,1.0,0.0306098319038142,0.587077148805044
MCPH1_S(102) MCPH1_S(191) MCPH1_S(254) MCPH1_S(277) MCPH1_S(322) MCPH1_S(329) MCPH1_S(333) MCPH1_S(337) MCPH1_S(338) MCPH1_S(363) MCPH1_S(365) MCPH1_S(394) MCPH1_S(438) MCPH1_S(548) MCPH1_S(623) MCPH1_T(120) MCPH1_T(335) MCPH1_T(543),0.8,0.5,4,1,4,1.0,0.0247076308586727,0.3166435087321392
MCMBP_S(118) MCMBP_S(167) MCMBP_S(298) MCMBP_T(160),1.0,0.5,4,5,8,1.0,0.0312957884250585,0.5688989001501784
FLNB_C(708) FLNB_S(1121) FLNB_S(1316) FLNB_S(1433) FLNB_S(1916) FLNB_S(2019) FLNB_S(2044) FLNB_S(2083) FLNB_S(2090) FLNB_S(2104) FLNB_S(2107) FLNB_S(2113) FLNB_S(2135) FLNB_S(2144) FLNB_S(2294) FLNB_S(2305) FLNB_S(2369) FLNB_S(2418) FLNB_S(2454) FLNB_S(2465) FLNB_S(2475) FLNB_S(2481) FLNB_S(2501) FLNB_S(2537) FLNB_S(316) FLNB_S(339) FLNB_S(440) FLNB_S(5) FLNB_S(658) FLNB_S(730) FLNB_S(740) FLNB_S(755) FLNB_S(789) FLNB_S(827) FLNB_S(833) FLNB_S(856) FLNB_T(1609) FLNB_T(1640) FLNB_T(2017) FLNB_T(2585) FLNB_T(436) FLNB_T(911) FLNB_T(980) FLNB_Y(1530) FLNB_Y(894),1.0,0.5,4,10,8,1.0,0.0183255920432952,0.7575849047324051
PDS5B_M(1188) PDS5B_S(1140) PDS5B_S(1151) PDS5B_S(1156) PDS5B_S(1159) PDS5B_S(1162) PDS5B_S(1165) PDS5B_S(1176) PDS5B_S(1177) PDS5B_S(1179) PDS5B_S(1189) PDS5B_S(1191) PDS5B_S(12) PDS5B_S(1257) PDS5B_S(1259) PDS5B_S(1319) PDS5B_S(1334) PDS5B_S(1355) PDS5B_S(1366) PDS5B_S(1369) PDS5B_S(1379) PDS5B_S(1380) PDS5B_S(1383) PDS5B_S(1385) PDS5B_S(296) PDS5B_T(1121) PDS5B_T(1220) PDS5B_T(1255) PDS5B_T(1301) PDS5B_T(1381) PDS5B_Y(1189),1.0,0.5,4,1,8,1.0,0.0235440390891232,0.8342875876717949
MAPRE3_S(161) MAPRE3_S(162) MAPRE3_T(149) MAPRE3_T(160) MAPRE3_T(161) MAPRE3_T(164),0.6,0.5,4,5,8,1.0,0.0384098563200829,0.4057545562256369
KANSL1_S(1045) KANSL1_S(1050) KANSL1_S(1082) KANSL1_S(247) KANSL1_S(249) KANSL1_S(268) KANSL1_S(272) KANSL1_S(30) KANSL1_S(718) KANSL1_S(827) KANSL1_S(927) KANSL1_S(981) KANSL1_S(991) KANSL1_T(1022) KANSL1_T(247),1.0,0.5,4,1,8,1.0,0.0407637947927968,0.5526897376030545
ATG2A_S(1263) ATG2A_S(1266) ATG2A_S(1270) ATG2A_S(1309) ATG2A_S(1320) ATG2A_S(1327) ATG2A_S(1340) ATG2A_S(1402) ATG2A_S(205) ATG2A_S(3) ATG2A_S(342) ATG2A_S(403) ATG2A_S(551) ATG2A_S(719) ATG2A_S(762) ATG2A_S(765) ATG2A_S(775),0.8,0.5,4,5,8,1.0,0.0291247384726994,0.3871335681514576
R3HDM2_S(114) R3HDM2_S(333) R3HDM2_S(344) R3HDM2_S(350) R3HDM2_S(353) R3HDM2_S(354) R3HDM2_S(363) R3HDM2_S(37) R3HDM2_S(543) R3HDM2_S(620) R3HDM2_S(734) R3HDM2_T(35) R3HDM2_T(371),1.0,0.5,3,10,6,1.0,0.0206934784166088,0.4050695147981262
DOCK10_S(12) DOCK10_S(1232) DOCK10_S(1257) DOCK10_S(1261) DOCK10_S(1287) DOCK10_S(1289) DOCK10_S(1292) DOCK10_S(1295) DOCK10_S(1318) DOCK10_S(1322) DOCK10_S(1451) DOCK10_S(167) DOCK10_S(195) DOCK10_S(877) DOCK10_T(1228) DOCK10_T(1231) DOCK10_T(1396) DOCK10_T(1401) DOCK10_T(1406) DOCK10_T(1437) DOCK10_T(1440) DOCK10_T(196),1.0,0.5,4,1,8,1.0,0.0313074222789869,0.6274208424194441
NOP2_S(181) NOP2_S(218) NOP2_S(260) NOP2_S(36) NOP2_S(58) NOP2_S(63) NOP2_S(662) NOP2_S(666) NOP2_S(671) NOP2_S(721) NOP2_S(728) NOP2_S(732) NOP2_S(734) NOP2_S(778) NOP2_S(786) NOP2_S(790) NOP2_S(8) NOP2_S(801) NOP2_S(803) NOP2_S(807) NOP2_S(819) NOP2_S(96) NOP2_T(185) NOP2_T(191) NOP2_T(192) NOP2_T(195) NOP2_T(214) NOP2_T(736) NOP2_T(776) NOP2_T(784),1.0,0.5,4,1,8,1.0,0.0358718970703947,0.7235781578589906
EBAG9_S(3) EBAG9_S(36),1.0,0.5,4,1,8,0.8,0.0445790989676863,0.6272183277654605
CAMK2G_S(10) CAMK2G_S(12) CAMK2G_S(280) CAMK2G_S(311) CAMK2G_S(315) CAMK2G_S(319) CAMK2G_S(347) CAMK2G_S(350) CAMK2G_S(352) CAMK2G_S(379) CAMK2G_S(381) CAMK2G_S(384) CAMK2G_S(385) CAMK2G_S(419) CAMK2G_S(453) CAMK2G_S(5) CAMK2G_T(1) CAMK2G_T(12) CAMK2G_T(22) CAMK2G_T(222) CAMK2G_T(254) CAMK2G_T(287) CAMK2G_T(290) CAMK2G_T(306) CAMK2G_T(307) CAMK2G_T(382) CAMK2G_T(383) CAMK2G_T(385) CAMK2G_T(5),1.0,0.5,4,1,8,1.0,0.0299279368601581,0.7482298515327033
CHAF1A_S(177) CHAF1A_S(195) CHAF1A_S(199) CHAF1A_S(224) CHAF1A_S(54) CHAF1A_S(722) CHAF1A_S(876) CHAF1A_T(266) CHAF1A_T(3) CHAF1A_T(314) CHAF1A_T(316) CHAF1A_T(454) CHAF1A_T(778) CHAF1A_T(785) CHAF1A_T(873),0.6,0.5,1,1,2,0.8,0.0101918422965999,-0.0064780948628513
NUDT5_S(10) NUDT5_S(3) NUDT5_T(45),0.6,0.5,3,1,8,0.8,0.0227884071163997,0.2590828837277457
SGPP1_S(112),1.0,0.5,4,10,8,1.0,0.0527699176065589,0.5337139643862873
ZFP36_S(184) ZFP36_S(186) ZFP36_S(323) ZFP36_S(329) ZFP36_S(60) ZFP36_S(66) ZFP36_S(88) ZFP36_T(257) ZFP36_T(95),0.6,0.5,4,1,8,1.0,0.0249837403858804,0.4783529652885578
CPNE3_S(14) CPNE3_S(197) CPNE3_S(2) CPNE3_S(240) CPNE3_S(241) CPNE3_S(242) CPNE3_S(243) CPNE3_S(249) CPNE3_S(476),1.0,0.5,4,1,8,0.8,0.0297603799788324,0.551881495105052
SORT1_S(792) SORT1_S(825) SORT1_Y(657),0.6,0.5,4,5,8,1.0,0.0451906305233868,0.5683926096997978
CFL1_S(21) CFL1_S(3) CFL1_S(8) CFL1_T(129) CFL1_T(22) CFL1_T(25) CFL1_T(63) CFL1_T(70) CFL1_Y(140) CFL1_Y(68),1.0,0.5,4,5,8,1.0,0.054665563607465,0.600933968547283
SYNJ1_S(1049) SYNJ1_S(1051) SYNJ1_S(1053) SYNJ1_S(1084) SYNJ1_S(1092) SYNJ1_S(1096) SYNJ1_S(1119) SYNJ1_S(1176) SYNJ1_S(1225) SYNJ1_S(1292) SYNJ1_S(1302) SYNJ1_S(1318) SYNJ1_S(1344) SYNJ1_S(1345) SYNJ1_S(1391) SYNJ1_S(1392) SYNJ1_S(1410) SYNJ1_S(1439) SYNJ1_S(1457) SYNJ1_S(1518) SYNJ1_S(1551) SYNJ1_S(1563) SYNJ1_S(1565) SYNJ1_S(1604) SYNJ1_S(830) SYNJ1_S(869) SYNJ1_T(1043) SYNJ1_T(1048) SYNJ1_T(1051) SYNJ1_T(1075) SYNJ1_T(1114) SYNJ1_T(1173) SYNJ1_T(1213) SYNJ1_T(1218) SYNJ1_T(1220) SYNJ1_T(1282) SYNJ1_T(1349),1.0,0.5,4,1,8,1.0,0.0433699672286209,0.584105081975502
USP39_S(42) USP39_S(43) USP39_S(82),1.0,0.5,4,10,8,1.0,0.0265518593089047,0.8685024480670422
CEP135_S(1130) CEP135_S(1134) CEP135_S(253) CEP135_S(356) CEP135_S(383) CEP135_S(668) CEP135_T(1121),1.0,0.5,4,1,8,1.0,0.0390437591369125,0.5555449262797614
CAP1_S(298) CAP1_S(304) CAP1_S(307) CAP1_S(308) CAP1_S(309) CAP1_S(310) CAP1_S(337) CAP1_S(34) CAP1_T(307) CAP1_Y(43),1.0,0.5,4,1,8,1.0,0.0461296563013921,0.6688011032749566
FBXW9_S(18) FBXW9_S(22) FBXW9_S(333) FBXW9_S(59) FBXW9_S(61) FBXW9_S(63) FBXW9_T(55),0.6,0.5,4,1,8,1.0,0.0297388805824201,0.3383057770315395
NOSIP_S(107) NOSIP_S(138) NOSIP_S(152) NOSIP_S(166) NOSIP_S(180) NOSIP_S(26) NOSIP_S(286) NOSIP_S(36) NOSIP_S(502) NOSIP_T(137) NOSIP_T(168) NOSIP_T(182) NOSIP_T(184) NOSIP_T(30) NOSIP_Y(14),1.0,0.5,4,1,8,1.0,0.0338016517864027,0.5842103656009439
CLDN4_S(194) CLDN4_S(198) CLDN4_S(201) CLDN4_S(202) CLDN4_S(206),0.8,0.5,2,1,8,0.8,0.0240142521627704,0.0472357326022436
CHAMP1_C(603) CHAMP1_S(101) CHAMP1_S(108) CHAMP1_S(121) CHAMP1_S(139) CHAMP1_S(142) CHAMP1_S(145) CHAMP1_S(164) CHAMP1_S(173) CHAMP1_S(178) CHAMP1_S(181) CHAMP1_S(183) CHAMP1_S(184) CHAMP1_S(190) CHAMP1_S(204) CHAMP1_S(209) CHAMP1_S(214) CHAMP1_S(217) CHAMP1_S(223) CHAMP1_S(247) CHAMP1_S(253) CHAMP1_S(260) CHAMP1_S(264) CHAMP1_S(272) CHAMP1_S(275) CHAMP1_S(279) CHAMP1_S(282) CHAMP1_S(284) CHAMP1_S(286) CHAMP1_S(297) CHAMP1_S(3) CHAMP1_S(301) CHAMP1_S(308) CHAMP1_S(311) CHAMP1_S(319) CHAMP1_S(325) CHAMP1_S(328) CHAMP1_S(331) CHAMP1_S(342) CHAMP1_S(344) CHAMP1_S(353) CHAMP1_S(355) CHAMP1_S(367) CHAMP1_S(369) CHAMP1_S(371) CHAMP1_S(374) CHAMP1_S(376) CHAMP1_S(378) CHAMP1_S(379) CHAMP1_S(381) CHAMP1_S(382) CHAMP1_S(386) CHAMP1_S(389) CHAMP1_S(392) CHAMP1_S(398) CHAMP1_S(399) CHAMP1_S(405) CHAMP1_S(416) CHAMP1_S(427) CHAMP1_S(431) CHAMP1_S(432) CHAMP1_S(436) CHAMP1_S(440) CHAMP1_S(443) CHAMP1_S(445) CHAMP1_S(452) CHAMP1_S(456) CHAMP1_S(459) CHAMP1_S(462) CHAMP1_S(468) CHAMP1_S(471) CHAMP1_S(472) CHAMP1_S(476) CHAMP1_S(497) CHAMP1_S(505) CHAMP1_S(507) CHAMP1_S(512) CHAMP1_S(536) CHAMP1_S(542) CHAMP1_S(570) CHAMP1_S(572) CHAMP1_S(6) CHAMP1_S(603) CHAMP1_S(615) CHAMP1_S(616) CHAMP1_S(621) CHAMP1_S(626) CHAMP1_S(627) CHAMP1_S(632) CHAMP1_S(633) CHAMP1_S(634) CHAMP1_S(651) CHAMP1_S(652) CHAMP1_S(653) CHAMP1_S(662) CHAMP1_S(675) CHAMP1_S(7) CHAMP1_S(736) CHAMP1_S(87) CHAMP1_T(103) CHAMP1_T(152) CHAMP1_T(169) CHAMP1_T(400) CHAMP1_T(403) CHAMP1_T(457) CHAMP1_T(458) CHAMP1_T(537) CHAMP1_T(611) CHAMP1_T(674),1.0,0.5,4,5,8,1.0,0.0352401249535794,0.4319129020761213
RGS3_S(1007) RGS3_S(1044) RGS3_S(297) RGS3_S(328) RGS3_S(395) RGS3_S(401) RGS3_S(525) RGS3_S(662) RGS3_S(749) RGS3_S(752) RGS3_S(798) RGS3_S(813) RGS3_S(839) RGS3_S(940) RGS3_S(946) RGS3_T(453) RGS3_T(941),0.6,0.5,3,1,8,1.0,0.0257780454416828,0.41727203198105
CCDC186_S(46) CCDC186_S(712) CCDC186_S(740) CCDC186_T(744),0.8,0.5,3,1,2,1.0,0.0211774184063575,0.163954110397427
PAWR_S(231),0.8,0.5,4,1,8,1.0,0.0294259585367682,0.2447757704346771
UBN1_S(1025) UBN1_S(170) UBN1_S(173) UBN1_S(175) UBN1_S(231) UBN1_S(240) UBN1_S(336) UBN1_S(734) UBN1_S(764) UBN1_S(833) UBN1_S(909) UBN1_S(990) UBN1_T(226),0.6,0.5,4,10,8,1.0,0.0243487615761416,0.5420160778371679
ABCC4_S(652) ABCC4_S(658) ABCC4_T(632) ABCC4_T(646),0.8,0.5,4,1,6,1.0,0.0416899570385068,0.4824100700545342
RYBP_S(101) RYBP_S(123) RYBP_S(127) RYBP_S(130) RYBP_S(181) RYBP_S(214) RYBP_S(227) RYBP_S(574) RYBP_S(94) RYBP_S(96) RYBP_S(99) RYBP_T(215) RYBP_T(72),1.0,0.5,4,1,8,1.0,0.0400928077430665,0.6585867612566947
TBC1D2B_S(155) TBC1D2B_S(181) TBC1D2B_S(305) TBC1D2B_S(310) TBC1D2B_S(472) TBC1D2B_S(473) TBC1D2B_S(831) TBC1D2B_S(946) TBC1D2B_S(949) TBC1D2B_S(957) TBC1D2B_S(959) TBC1D2B_T(151) TBC1D2B_T(153) TBC1D2B_T(154) TBC1D2B_T(963),1.0,0.5,4,10,8,1.0,0.048643801086193,0.5560880242505007
HDAC2_C(422) HDAC2_M(394) HDAC2_S(331) HDAC2_S(364) HDAC2_S(392) HDAC2_S(394) HDAC2_S(4) HDAC2_S(407) HDAC2_S(411) HDAC2_S(422) HDAC2_S(424) HDAC2_S(486) HDAC2_S(488) HDAC2_S(501) HDAC2_S(516) HDAC2_S(518) HDAC2_T(356),0.6,0.5,4,1,8,1.0,0.0500816480686672,0.4968199921988931
SGTB_S(293) SGTB_S(295) SGTB_S(297) SGTB_S(299) SGTB_S(77),1.0,0.5,4,5,8,1.0,0.0314554466212987,0.4076792169039103
UPF2_T(1084) UPF2_T(1088) UPF2_T(1093),1.0,0.5,4,5,6,1.0,0.034626078146148,0.4316643794533584
LAMTOR1_S(110) LAMTOR1_S(121) LAMTOR1_S(141) LAMTOR1_S(144) LAMTOR1_S(96) LAMTOR1_S(97) LAMTOR1_T(112),1.0,0.5,3,1,6,0.8,0.0153462917299727,0.3989072064769252
ZNF652_S(197) ZNF652_T(202) ZNF652_T(203) ZNF652_T(204) ZNF652_T(206) ZNF652_T(9),0.8,0.5,2,1,8,1.0,0.0174003369664264,0.1161854670834921
