phosphosite_ID,AZD/DMSO Exp1,AZD/DMSO Exp2,AZD/DMSO Exp3,PLX/DMSO Exp1,PLX/DMSO Exp2,PLX/DMSO Exp3,PLX/AZD Exp1,PLX/AZD Exp2,PLX/AZD Exp3
FHDC1_S(1012),-0.2292978,-0.6562397,-0.3621579,-0.8007768,-0.5692009,-0.5222397,-0.6061226,0.322361,-0.2221616
FHDC1_S(570),0.7489764,0.1315895,0.5902427,0.3138263,0.9539729,0.2561654,-0.7747498,0.9831329,-0.3678807
FHDC1_S(736),-0.1513941,-0.3277828,-0.3459494,-0.3982464,-0.060307,-0.5313645,-0.3846214,0.3541692,-0.1342553
FHOD1_S(367),0.532666,-0.01817659,-0.04809894,-0.4261796,-0.1923483,-0.2308884,-0.5917228,-0.1948435,-0.2670449
FKBP15_S(619),,,-0.7412761,,,-0.3446848,,,0.3858175
FKBP1A_S(9),-0.01594302,0.01934605,-0.01155887,0.04572251,0.08365592,-0.002006713,0.01906128,0.1688525,-0.02324046
FKBP3_S(100),0.0244615,0.122474,-0.07787831,0.1021878,0.3289514,0.1321162,0.09599187,0.4936011,0.1958516
FKBP3_S(36),0.2872358,0.06004741,-0.08903711,-0.1282982,-0.1232453,-0.3944488,-0.1401418,-0.1561377,-0.05742169
FKBP4_S(258),0.3908878,0.268075,0.3700527,0.3800644,0.1664584,0.2423281,0.1047392,0.1961778,-0.2708519
FKBP4_T(436),0.03322923,0.8189323,0.1889072,0.2699907,0.3401635,0.23008,-0.01981378,0.2775164,0.02318429
FLRT3_S(593),0.09315446,0.1075539,-0.06313781,0.2353594,0.2331518,0.1534163,0.2373189,0.08024046,0.1280294
FLVCR1_T(90),-0.2822282,,-0.2650498,-0.4542491,,-0.4324351,0.1491292,,-0.1361725
FMN1_S(620),,-0.8479594,,,-0.9138685,,,-0.05866282,
FMN2_S(295),-0.4525107,-0.5145732,-0.625133,-0.5403585,-0.5027095,-0.4137877,-0.2058129,-0.3508367,0.1251221
FMN2_S(361),-0.3348073,-0.2134539,-0.1962439,-0.1986261,-0.2942432,-0.5974524,0.1450905,-0.01221105,-0.1861306
FMN2_S(396),-0.1918374,-0.0654458,,-0.1297024,-0.1383621,,-0.04058593,-0.1047392,
FMN2_S(400),-0.40058485,-0.0654458,,-0.3953966,-0.1383621,,-0.04549189,-0.1047392,
FMN2_S(482),-0.3153787,-0.06372583,-0.2152783,-0.2490506,-0.1339546,-0.171011,0.1426094,-0.1292172,0.06887715
FMN2_S(516),0.1683854,-0.1390293,0.1940871,0.1717192,0.1432628,0.3228512,0.01506926,0.04061565,0.2025117
FMN2_T(345),0.08474465,-0.2228686,-0.1222243,0.1856129,0.03885755,-0.0676515,0.09666675,0.1290869,-0.001558919
FOSL1_S(101),-0.2567177,-0.2226498,-0.1215807,-0.2455571,-0.2069115,-0.181264,-0.1264387,0.003958421,0.01991543
FOXC1_S(241),,0.2320467,-0.05923934,,0.5116704,0.2140004,,0.3908313,0.3836075
FOXC1_S(272),,-0.5403585,-0.1261553,,-0.3393086,-0.2327859,,0.1576407,-0.0747145
FOXC1_S(320),0.04586229,0.09288389,0.5368486,0.2187192,0.3274574,0.08746284,0.005040595,0.07848752,-0.2547024
FOXD2_S(96),0.1642714,0.02743714,-0.1572062,-0.03430809,-0.01256266,-0.1124279,-0.2699818,0.04720431,0.0311129
FOXD3_S(40),0.006333955,0.07929271,,0.3756233,-0.1091876,,0.3349114,-0.2498701,
FOXD3_S(46),0.2404499275,0.527864855,0.6264859,0.5527077,0.33640075,0.8786861,0.2920873,-0.18245165000000002,0.1637564
FOXO1_S(287),,0.1467856,-0.008014771,,0.02019986,-0.01030875,,-0.003026455,0.1610493
FOXO1_S(329),,,-0.2286721,,,-0.4211676,,,-0.2097618
FOXO1_S(470),0.03463829,,-0.1500648,-0.212016,,-0.1150505,-0.1206549,,-0.09753279
FOXO3_S(7),,0.2606279,0.0871912,,0.000576887,0.08732703,,-0.02147971,-0.2053804
FOXO3_S(75),-0.2190852,-0.3525842,-0.06621589,-0.1912114,-0.1553412,-0.2240477,-0.05416756,0.3194596,-0.01151527
FRA10AC1_S(278),-0.1374097,-0.5284275,-1.040408,-0.3414092,-0.8733179,0.04711958,-0.2518651,-0.1461339,1.076012
FRS2_S(226),-2.364831,,,-3.02198,-2.744294,,-0.6471736,,
FRS2_T(227),-2.926317,-3.227422,-2.961845,-3.043468,-2.802084,-2.902389,0.000576887,0.1227111,0.08297509
FRY_S(1936),,0.5388361,0.1508197,,0.4183519,0.4665489,,-0.366588,0.2463473
FSIP1_S(341),0.4748772,-0.08223987,0.8672639,0.4475263,0.6645739,0.9937106,0.1998764,0.3513137,-0.07959998
FTSJ3_S(335),0.103934,-0.10933255,0.04795711,-0.07675195,0.127201865,-0.02992677,-0.2455914,0.32526105,-0.1423056
FTSJ3_S(336),0.103934,-0.059210301,0.04795711,-0.07675195,0.127201865,-0.02992677,-0.2455914,0.28661135,-0.1423056
FTSJ3_S(584),-0.1169892,-0.07870075,-0.1826551,-0.04020019,-0.03699945,-0.0157534,0.04795711,-0.1881476,0.1363226
FTSJ3_S(599),0.2168583,0.0610158,0.002594432,0.04935203,0.1561377,0.08678382,-0.1449831,0.1272579,0.09071802
FTSJ3_S(688),0.4513299,0.6101331,0.7488906,0.4350952,0.7026576,0.74028,0.09855437,0.3846402,-0.0647817
FUBP3_S(296),0.05311137,0.1062144,0.1156992,0.03618686,0.08174868,0.06612369,0.03801472,-0.1175621,-0.09215561
FUNDC2_S(151),0.09855437,-0.05063688,0.04334458,-0.6708879,-1.346481,-0.3630855,-0.7864723,-0.8868233,-0.4542688
FXR2_S(566),,0.01934605,0.2703495,,0.04110281,0.2194628,,-0.003314384,-0.08457856
FXR2_S(601),-0.139367875,0.458697,0.005634214999999998,-0.006056450000000005,-0.03784339,-0.31718018,0.098528235,-0.2189671,-0.010728285
FXR2_S(603),-0.08320235,,-0.08431853,0.1830736,,-0.05374826,0.1687703,,-0.04236769
G3BP1_S(149),-0.01626398,-0.1169266,-0.1233396,0.02828617,-0.04927779,0.04739887,0.1011122,0.001010216,0.09247811
GALNT7_S(103),0.09707135,,,-0.1355067,,,-0.3060381,,
GARRE1_S(723),-0.330574,-0.1085652,-0.04695081,-0.3104325,-0.2821229,-0.09472612,-0.04134286,-0.2306949,-0.03148894
GARS1_S(653),0.2716648,,,0.07573799,,,-0.1976496,,
GAS2L1_S(490),-0.1330525,0.187261,0.04642113,-0.08725819,0.24732,0.06377902,0.02119536,0.08036246,0.1668439
GATAD2B_S(122),-0.0341557575,0.011136255,0.08394504,0.0060377,0.045714005,0.03919573,-0.07320117,0.046867745,-0.074223565
GATAD2B_S(129),0.024493326,0.006835530000000002,-0.04385833333333333,-0.053891735,-0.0008987766666666656,-0.12341248666666665,-0.086275555,0.0064660066666666636,-0.13782319666666665
GATAD2B_S(135),0.07602862333333334,0.017534036666666666,0.015140856666666667,-0.043435239999999986,0.08084904999999999,-0.04118261333333333,-0.02116512,0.09765073666666667,-0.16781389666666666
GATAD2B_S(334),,-0.07034535,0.4742543,,0.1158324,0.4542812,,0.1876744,0.09639683
GATAD2B_S(338),-1.231176,-1.376358,-1.037296,-1.390094,-1.511238,-1.012373,-0.166276,-0.108491,0.01149566
GATAD2B_S(486),-0.05319427,0.2944296,0.2163618,-0.2403158,0.4922121,0.1857398,-0.1880029,-0.121546,0.006908315
GATAD2B_T(120),-0.008290378,0.066286075,0.1984665733333333,0.07176267,0.006295974999999999,0.101423942,-0.02613161,0.06427077049999999,-0.1552866066666667
GBF1_S(1298),,-0.2039007,-0.2015762,,-0.1173334,-0.006318355,,0.08825479,0.171463
GBF1_S(1318),0.03927886,-0.02807209,-0.09232482,-0.010454,0.1138339,0.02913487,0.1277653,0.1181319,0.2224336
GBF1_S(1320),,,-0.09941719,,,-0.01938971,,,0.1037997
GBF1_S(1773),-1.484752,-2.100298,-1.774725,-1.430781,-1.69778,-1.146787,0.04194384,0.4521949,0.5450788
GBF1_S(1781),-0.07918841,,-0.2207151,0.1815478,,-0.2311932,0.3618806,,0.004177767
GBF1_S(1784),-1.446109,-1.545866,-1.02691,-1.596056,-0.3860158,-1.348317,-0.1092343,1.12803,-0.3613423
GBF1_S(1789),-0.4464626,-0.1326095,,-0.6733246,-0.4458336,,-0.5717933,-0.2919571,
GBF1_S(314),,,-1.130144,,,-1.698202,,,-0.5343494
GBF1_T(1317),,-0.04905385,-0.08592542,,-0.03659984,-0.01313042,,-0.05963209,0.1139672
GCC2_S(1483),-0.3358448,,,-0.3953404,,,0.005471901,,
GEMIN5_S(48),0.1365852,,,0.06198353,,,0.1554903,,
GEMIN5_S(624),,,-0.106001,,,-0.605881,,,-0.3178762
GEMIN5_S(778),-0.06083359,-0.06919455,-0.06541557,-0.09864455,-0.08499168,-0.07491203,-0.02721912,0.01934588,-0.09417159
GEMIN5_T(51),-0.06282134,-0.02234641,,-0.1613628,1.400756,,-0.1138635,1.424688,
GEMIN5_T(807),,0.4242772,0.4241696,,0.2971328,0.3506104,,-0.1386835,0.1782366
GEMIN7_T(3),0.1234014,0.3146386,0.2790552,0.2937236,0.334225,0.4911861,0.2182232,-0.01421243,0.2080177
GEMIN8_S(185),-0.6801278,,-0.1370607,-0.5460768,,-0.497262,0.03308822,,-0.4679723
GEN1_S(893),0.9620677,1.245922,2.01753,1.171783,1.357496,2.042259,0.2152437,0.1220674,0.08841301
GGA2_S(400),,,-1.757989,,-2.406904,-3.00729,,,-1.247628
GIGYF1_S(230),0.0551957,0.05491792,0.0692898,-0.003423245,-0.07822851,0.1248574,-2.512184,-0.1273693,0.09612688
GIGYF1_S(24),-0.7776653,-0.663052245,,-0.6985528,-1.09658385,,-0.07023927,-0.44180969999999997,
GIGYF1_S(28),,-1.248485,,,-1.626469,,,-0.374177,
GIGYF1_S(406),-0.5757658,-0.6682031,-0.5269509,-0.6542857,-0.5743259,-0.6760651,-0.2515044,0.1379652,-0.2615521
GIGYF1_S(538),-0.1556947,-0.2492906,-0.134002,-0.2320402,-0.1734169,-0.2100789,-0.05005426,0.07469925,-0.08100323
GJB1_S(258),-0.2522775,-0.07321114,0.6235859,0.002594432,0.3103401,0.5643294,0.02616273,0.1796127,-0.04201112
GJB1_S(266),-0.3727667,-0.1115704,-0.06264055,-0.2330233,-0.2715831,0.06488286,0.1426094,-0.1402552,0.05602856
GLCCI1_S(105),-0.128461345,0.2180992,0.3017047,-0.11992814999999998,0.2608687,-0.07979818,-0.022318039999999997,-0.08488069,-0.06547594
GLCCI1_S(108),0.019840595,0.017547400000000005,0.161248425,0.04581080000000001,0.104442295,-0.10341779,-0.0353601,0.010201795,0.008620299999999997
GLCCI1_S(30),-0.07833518,0.0416635,-0.05667121,-0.02558812,-0.02975005,-0.01349442,0.0265876,0.01081747,0.09234277
GLI2_S(234),,-0.2935888,-1.039044,,-0.5870126,-0.6874045,,-0.2869994,0.3181144
GLI3_S(445),-0.1187269,-0.2739187,-0.1605563,-0.4802166,-0.162638,-0.3905665,-0.1735145,0.1546184,-0.184523
GLI3_S(664),0.2125071,-0.02256616,0.1918153,0.08691968,0.04278438,0.08052122,-0.1149255,-0.1656869,-0.1306813
GLI4_S(86),-0.1108224,-0.06267063,-0.03017718,-0.1389657,-0.1009946,-0.09440265,0.001009529,-0.111699,-0.1498567
GLIS1_S(106),,,-0.2746514,,,-0.1904538,,,0.1928254
GLIS1_S(460),0.03998062,0.04404436,-0.3958147,0.2733369,-0.1851461,-0.1885783,0.2311866,-0.1851053,0.2958405
GLIS1_S(464),-0.6194922,-0.222616,-0.2542894,-0.6141604,-0.6074848,-0.2060126,-0.1051008,-0.4657134,0.009490535
GMDS_S(14),-0.1951039,-0.04031885,-0.07556558,-0.1537354,-0.3613978,-0.1728314,-0.052102,-0.372172,0.09356022
GNAI3_S(163),0.000288558,,,0.1611782,,,0.05185929,,
GNG10_S(6),,,-0.0552765,,,-0.1057992,,,-0.04470209
GNG12_S(26),0.1764505,0.06460693,0.3137102,0.05074544,0.1284253,0.2375637,-0.2436428,0.04468711,-0.08790201
GNG12_S(49),-0.06878593,-0.2038509,-0.01324688,-0.08152214,-0.2239803,-0.041625,-0.005680922,0.00069258,0.001297885
GNG5_S(6),,0.05644473,0.1825652,,0.2723816,0.04781753,,0.2241151,-0.09018847
GNL2_S(580),-0.07013328,0.107797575,-0.1189776,-0.04300666,-0.021145715000000002,0.1179609,-0.01009077,0.02432075000000001,0.1746621
GNL2_S(581),-0.09187881,0.11744044000000001,0.005902907,0.02219017,0.02625049,0.03815525,0.001153714,0.022917700000000006,-0.07600658
GNL2_S(582),-0.04838241,0.10446156000000001,-0.05656622,-0.1081454,-0.071592465,0.07806332,-0.02139436,-0.04262914999999999,0.04935203
GNL3L_S(513),,,0.6601071,,,0.6625702,,,0.06832678
GOLGA3_S(1392),,-0.2295177,-0.2157306,,-0.04635485,0.22231,,0.2474569,0.375957
GPAT3_S(77),,-0.2736919,-0.1541046,,-0.1066378,-0.3149658,,0.3565131,-0.1832774
GPBP1L1_S(21),,-0.9981546,,,-0.6634195,,,0.2510923,
GPBP1L1_S(274),,0.3572705,-1.755795,,-0.1374415,-0.7841847,,-0.5242643,0.7536901
GPBP1L1_S(49),-0.2095949,-0.1672153,-0.3820058,-0.6204677,-0.5684092,-0.6367729,-0.3336616,-0.06212174,-0.1341128
GPBP1L1_T(301),0.3105728,0.2696317,,0.5072111,0.4330663,,0.2309407,-0.1667153,
GPKOW_S(42),-0.08013366,0.03998062,-0.1685767,-0.02623442,-0.06419326,-0.1001438,0.1099623,-0.08215749,0.2065182
GPKOW_T(216),-0.240009,0.002018352,0.1088924,-0.008711285,0.3338817,0.1063484,-0.01931659,0.09209415,-0.2347369
GPR143_S(343),-0.525185,-0.2402135,-0.3965363,-0.3102535,-0.5709358,-0.09132537,0.2293418,-0.4263184,0.581303
GPR155_S(741),-0.4303339,0.1028596,0.07162537,-0.3269683,0.08433641,0.03097168,-0.0102942,-0.003314384,-0.1565146
GPR155_S(837),-0.3080014,0.06708801,-0.1574315,-0.0349287,0.01777946,-0.01912653,0.23842,-0.03660875,0.03125411
GPRIN1_S(776),-2.098567,1.358903,,-0.6243989,-2.047637,,1.463622,-3.50093,
GPRIN1_S(895),0.07915612,0.2696317,0.8044667,0.05575094,0.2933705,0.5728896,-0.04817354,0.02693977,-0.3534317
GPRIN3_S(214),0.05380643,-0.03454446,-0.05282013,0.1294808,0.1064823,-0.006869148,-0.06620076,0.1303338,0.01077991
GPRIN3_S(32),-0.3115958,-0.08866891,-0.08653805,-0.3616945,-0.342671,-0.121565,0.07409441,-0.1541943,-0.04132808
GPRIN3_S(336),-0.2676353,-0.249908,-0.363271,-0.3954731,-0.2704342,-0.35078,-0.04494017,-0.1363226,-0.05232633
GPRIN3_S(514),,-0.6199577,,,-0.3236243,,,-0.06336476,
GPRIN3_S(517),-0.3426893,-0.28579096,0.2984237,-0.3424149,-0.4758599,-0.05102542,-0.477663,-0.24484158,-0.3694827
GPRIN3_S(526),0.1023222,,,-0.1909314,,,-0.269147,,
GPRIN3_S(57),-1.203901,-0.9315906,-1.085558,-1.353321,-1.395815,-1.435222,-0.3446848,-0.06267431,-0.4128847
GPRIN3_S(583),-0.7406128000000001,-0.31184795,-0.5623249,-0.67564795,-0.43065125,-0.3334433,0.26340555,0.02041187,0.03745244
GPRIN3_T(201),-0.01361091,,,-0.1440581,,,0.09612688,,
GPRIN3_T(581),-0.311045925,0.0452332,-0.16969840000000003,-0.255222835,-0.01858789999999999,0.16624755000000002,0.153436543,-0.010283525000000002,0.15759957
GPRIN3_T(659),,,0.5965536,,,0.640806,,,0.06626152
GPSM2_S(408),0.1484786,0.3358262,-0.5286356,0.1419559,-0.1518428,-0.04983019,-0.4893621,-0.292075,-0.1171457
GPX3_S(160),-0.1103084,-0.0447318,0.6511321,0.1540647,0.01492663,0.1401242,0.04865466,0.04711476,0.02531228
GPX3_S(166),-0.1103084,-0.0447318,0.6511321,0.1540647,0.01492663,0.1401242,0.04865466,0.04711476,0.02531228
GPX3_T(159),,0.03365203,0.6511321,,-0.08301899,0.1401242,,-0.1352721,0.02531228
GPX3_T(165),-0.1103084,-0.0447318,0.6511321,0.1540647,0.01492663,0.1401242,0.04865466,0.04711476,0.02531228
GRAMD4_S(24),,,-0.06175182,,,-0.2574936,,,-0.2581663
GRK2_S(670),,-0.8814543,-0.8994528,,-0.8086648,-0.7583306,,0.125384,0.05880134
GRWD1_T(10),-0.1512018,-0.2876771,-0.4511492,-0.3474355,-0.7872189,-0.4873585,-0.2758562,-0.6261121,-0.1025736
GSK3A_S(2),-0.08635417,0.376846,-0.3333888,0.211386,0.01777946,-0.9668837,0.3770682,-0.2497488,-0.5735742
GTF3C4_S(611),0.06073913,0.05672221,0.1142337,-0.01544707,0.07765318,-0.09481859,-0.1127867,0.07830475,-0.1860485
GTPBP1_S(69),0.1335635,0.1154328,-0.5702072,-0.1431657,0.418028,-0.5120815,-0.3357174,0.2642353,0.05630613
GTSE1_S(168),0.6547105,-0.008522615,0.3938555,0.9147941,0.7831633,0.5093412,0.1183597,0.5388695,0.2607483
GTSE1_S(457),,-0.9363314,-5.012752,,-1.697172,-4.374584,,-0.8047969,0.5323669
GTSE1_S(461),,,0.797179,,,0.7783768,,,0.07792662
GTSE1_S(575),0.3760761,0.1459638,0.095944265,0.15773784,0.172557665,0.07754903,0.07973330000000001,-0.045371814999999996,0.0372454
GTSE1_S(583),0.222681,0.1566554,,0.05172008,0.2836848,,-0.101041,-0.0472592,
GTSE1_S(592),0.01049345,0.2874723,0.497638,-0.07081502,0.5434959,0.3983503,-0.0998191,0.284054,0.01435528
GTSE1_S(705),,,-0.1424489,,,-0.4024355,,,-0.289986
GTSE1_T(675),,0.429857,,,0.6564506,,,0.1602177,
GTSE1_T(677),0.3401635,0.4732155,0.5954082,0.4565959,0.7891033,0.4925198,0.02332628,0.1769518,-0.06500801
H1_S(18),0.136198955,0.187729175,0.13824585350000002,0.19940418000000001,0.11110565,0.27711620000000003,0.12387218,-0.026402826999999997,0.147233235
H1_S(2),0.059257391428571435,0.11787025385714286,-0.022471097714285713,0.16501409714285714,0.07366988071428571,0.07319215414285715,0.034957048571428576,-0.08917827571428572,0.09564259214285716
H1_S(31),0.009777201,0.2207014,0.0244615,0.185486,0.4605853,0.0615688,0.2893624,0.2196059,0.09031146
H1_T(10),-0.046572289999999995,0.181675,,0.22012175,0.3979125,,0.26510449999999997,-0.1526378,
H1_T(11),0.1433537,0.3297468,0.22284690000000001,0.36217885,0.36466950000000004,0.47766315000000004,0.19295335,0.037629024999999997,0.22226898
H1_T(18),0.050311525,0.18946125000000003,-0.013431734999999997,0.16143245499999997,0.0781147875,0.0698549875,0.0725802025,-0.12030605,0.065485755
H1_T(9),-0.0190827,0.8590949,-0.0887609,0.0244615,0.5600302,0.1570437,-0.02663116,-0.3052117,0.3024067
H2AX_S(140),,0.04907312,,,-0.1296234,,,0.6151102,
H4C1_S(48),0.03252402,0.2538683,0.3525326,0.1134338,0.2728593,0.1253867,0.02005774,0.0332447,0.0354831
H4C1_Y(52),,-0.2305329,-0.1505131,,-0.1491365,-0.2564764,,-0.1044708,-0.140412
HABP4_T(268),-0.2397705,,-0.2628324,-0.07524638,-0.1006387,-0.3870719,0.06805168,0.4101406,-0.1015053
HADHA_S(419),-0.1823276,0.2140004,-0.0910949,-0.03455926,0.01806431,0.1754288,0.1462641,-0.2645966,0.169027
HADHA_S(756),,-0.08051496,,,0.07052668,,,0.040675,
HELB_S(1048),-0.26557,-0.05190757,-0.3164383,-0.3121689,-0.3953972,-1.283071,-0.0451932,-0.2468337,0.03660879
HELB_S(1058),0.2336426,0.2022611,0.09261344,0.1188912,0.3020558,0.09949727,-0.07469929,0.002729361,-0.05920932
HELB_S(967),0.3035762,0.02048441,0.1311943,-0.05548631,0.2601461,-0.08181226,-0.541513,0.2629189,-0.1014124
HERC1_S(1328),-0.9068726,-0.739035,-0.4781652,-1.668318,-1.299063,-1.299312,-0.9573557,-0.6558098,-0.6073309
HERC1_S(2723),0.5965536,-0.1058924,,-0.08800939,-0.01355266,,-0.4864689,0.243472,
HERC1_T(1318),0.2988929,,,0.4758112,,,0.1011122,,
HERC1_T(2701),0.553852,0.422233,0.6307783,0.8637006,0.7055799,0.7099963,0.1805297,0.288188,-0.03284614
HERC2_S(1938),,,0.0292761,,,-0.1033793,,,-0.03883605
HERC2_S(1948),0.1278974,,0.0292761,-0.1383145,,-0.1033793,-0.3124197,,-0.03883605
HERC2_S(2454),0.04921259,-0.06460057,0.05893986,0.1326427,0.03153631,0.07162537,-0.1429904,0.1233239,0.008773791
HERC2_S(2928),,-0.3794512,,,-0.2205301,,,0.1475855,
HERC2_S(368),0.1502997,-0.2664894,-0.3681228,-0.1839984,-0.2205301,-0.4311312,-0.3533212,0.02397376,-0.1326254
HERC2_T(1944),0.1278974,,,-0.1383145,,,-0.3124197,,
HIBADH_S(88),,-0.4511688,-0.1535428,,-0.4467574,-0.3642178,,-0.0203421,-0.3330254
HIRIP3_S(125),,0.0182068,-0.01822039,,0.002882472,-0.1091097,,-0.02247436,-0.03206411
HIRIP3_S(142),-0.1946745,-0.01339243,-0.1829826,-0.1424807,-0.1069796,-0.1394265,0.1204847,-0.01406949,0.002594432
HIRIP3_S(143),-0.1946745,-0.7585007149999999,-0.1829826,-0.1424807,-0.9480708,-0.1394265,0.1204847,-0.175119345,0.002594432
HIRIP3_S(159),,-0.409719,,,-0.8254145,,,-0.3125489,
HIRIP3_S(160),,-0.409719,,,-0.8254145,,,-0.3125489,
HIRIP3_S(196),0.09620124999999999,0.0766959,-0.05214684,0.48530833,0.02502885,0.06557227,0.44047502499999996,-0.05810873,0.2178511
HIRIP3_S(199),0.0724488,0.0766959,-0.05214684,0.08324736,0.02502885,0.06557227,-0.01318865,-0.05810873,0.2178511
HIRIP3_S(219),,-0.1592025,,,0.03731201,,,0.2291286,
HIRIP3_S(223),0.09788039,-0.03744355,0.066169516,-0.001327887,0.0415233,-0.013877915000000001,0.06446896,0.1186799,-0.013259822499999999
HIRIP3_S(227),0.034595185,-0.125614125,0.011126099999999993,-0.0392301235,0.0221579535,-0.08386207000000001,-0.010513874999999999,0.097847425,-0.007344001499999999
HIRIP3_S(289),0.0052167365,0.15790527499999998,-0.2010122,0.22472555,-0.05129311,0.105678,0.010606335000000001,-0.005917800000000001,0.2492632
HIRIP3_S(291),0.0052167365,0.15790527499999998,-0.2010122,0.22472555,-0.05129311,0.105678,0.010606335000000001,-0.005917800000000001,0.2492632
HIRIP3_S(330),-0.09154058,0.2596641,-0.02901383,0.3221589,0.04124304,-0.03639267,0.2479275,-0.2393981,-0.03162166
HIRIP3_S(332),-0.09154058,0.2596641,-0.02901383,0.3221589,0.04124304,-0.03639267,0.2479275,-0.2393981,-0.03162166
HIRIP3_S(333),-0.09154058,0.2596641,-0.02901383,0.3221589,0.04124304,-0.03639267,0.2479275,-0.2393981,-0.03162166
HIRIP3_S(357),,,-0.08320235,,,-0.03398309,,,-0.07841136
HIRIP3_S(359),2.471109,2.341929,1.06874,2.616075,2.311212,1.151274,0.05893986,0.007434539,-0.002700331
HIRIP3_S(363),2.471109,2.341929,1.06874,2.616075,2.311212,1.151274,0.05893986,0.007434539,-0.002700331
HIRIP3_S(370),-0.0316089455,-0.01399972,-0.1617501,-0.094066275,-0.073230395,-0.1475696,0.07105645000000001,-0.01760136,0.005328146
HIRIP3_S(372),-0.06682021,-0.01555802,,-0.1552126,-0.042017825,,0.09234277,0.079081045,
HIRIP3_T(358),2.471109,2.341929,1.06874,2.616075,2.311212,1.151274,0.05893986,0.007434539,-0.002700331
HIVEP1_S(1036),-0.8727893,0.8335783,-0.880604,-0.8794357,0.09491159,-0.4886938,-0.03364338,-0.6781622,0.3405052
HIVEP1_S(1158),0.1663298,0.1483484,0.206018,0.2387868,0.2450088,0.3214664,0.13711,0.05811232,0.1736392
HIVEP1_S(1180),-0.4572367,,,-0.1617662,,,0.4057746,,
HIVEP1_S(1735),-0.146643,-0.0425162,-0.01057033,-0.217625,-0.1808551,-0.142624,0.1289532,-0.2152437,-0.07336286
HIVEP1_S(1749),,0.232538,0.007195495,,0.1735112,-0.05126464,,-0.1828194,-0.01965294
HIVEP1_S(1884),-0.1427356,-0.4171164,0.1482182,0.4233092,-0.07582404,-0.1341128,0.5176284,0.2655354,-0.1568523
HIVEP1_S(479),0.4593267,0.021764,0.2759607,0.2306949,0.1631122,-0.3227218,-0.2492391,0.1387274,-0.1725224
HIVEP1_S(537),0.07546414,,-0.150321,-0.1891703,,0.03871708,-0.2949865,,0.05602856
HIVEP1_S(571),0.09153062,-0.1251322,-0.0673945,0.2359721,-0.08401261,-0.2248567,0.1458731,-0.09220739,-0.0615411
HIVEP1_S(687),0.2002533,,,0.3942946,,,-0.01576792,,
HIVEP1_T(815),1.561448,,,-3.227692,,,-4.832016,,
HIVEP2_S(1032),,-0.268782,-0.3431284,,-0.0108174,-0.1620245,,0.2764327,0.002882472
HIVEP2_S(1085),-0.2662292,,-0.108783,-0.1724411,,0.06681251,-0.02679287,,-0.09181732
HIVEP2_S(1443),0.1819295,-0.155518,0.03012422,-0.3170672,-0.253756,-0.1263128,-0.3349529,-0.04418428,-0.1586548
HIVEP2_S(296),-0.05117492,-0.1036119,-0.1103707,-0.0986137,-0.04421106,-0.2453348,-0.07552001,0.03871759,-0.07406133
HIVEP2_S(412),-0.06692595,0.1832007,0.09139519,-0.2639407,-0.04797963,-0.04091242,-0.3061094,-0.2930174,-0.1814766
HIVEP2_S(565),,-2.052596,-2.840112,,-2.33468,-2.714539,,0.270469,0.4753962
HIVEP2_S(71),-0.5712572,-0.5066191,-0.5285107,-0.7719386,-0.6746597,-0.6314664,-0.11868,-0.05519573,-0.02132113
HIVEP2_S(769),-0.7798434,,-0.7776405,-0.9681531,,-0.8490505,-0.2539797,,-0.01340701
HIVEP2_S(964),,0.5180315,,,-0.3873173,,,-0.8980923,
HLCS_S(79),-0.4923423,-0.6268251,-0.8594307,-0.5459926,-0.5500636,-1.086415,0.03618686,0.07063313,-0.5511414
HMGA2_S(102),-0.04259051,-0.26919570000000004,0.0275787,-0.1416052,0.07425053499999999,-0.08658398,-0.177229,0.2964837,-0.1291658
HMGA2_S(105),-0.021213162,-0.20535783333333335,-0.10986852333333334,-0.18588892499999998,0.035760700666666666,-0.02003786,-0.20719755,0.22243356666666667,0.1531397
HMGCS1_S(495),-0.01374199,0.1174291,0.1289532,0.1664584,0.05588976,0.264116,0.1448295,-0.1441769,0.1012467
HMGN3_S(78),0.3650205,-0.03076658,0.5680321,0.1331689,0.05727703,0.1892869,-0.01642444,-0.02559583,-0.2680174
HMGXB4_S(101),-0.08604791,0.111165,0.04236425,-0.08321766,-0.06511372,0.05102402,0.0692898,-0.09666672,0.06087747
HMGXB4_S(102),0.03294719,-0.1304128,0.04236425,0.1386835,-0.05416756,0.05102402,0.009490535,0.07978293,0.06087747
HMGXB4_S(497),0.2163618,,0.01478381,0.09707135,,-0.008493551,-0.2443946,,-0.1903221
HMGXB4_S(502),0.5286713,0.2651968,0.05630613,0.162081,0.1528972,0.2541102,-0.2965271,0.02470733,0.1347467
HMGXB4_S(512),0.5286713,0.2651968,0.05630613,0.162081,0.1528972,0.2541102,-0.2965271,0.02470733,0.1347467
HNRNPA2B1_T(4),,0.1492593,0.7341352,,0.2474415,0.7997505,,0.1808877,-0.01438299
HNRNPA3_S(14),0.1297446,0.2025117,0.1844707,0.1896664,0.1552311,0.2822618,0.09815002,0.0,0.1062144
HNRNPC_S(240),-0.04915839,-0.2014102,-0.135903,-0.1915573,-0.1737098,-0.1796944,-0.08499168,-0.04124305,-0.07330216
